"durations (in seconds. down rows are origins, right columns are destinations. source: Open Route Service)",AB10 1,AB10 6,AB10 7,AB11 5,AB11 6,AB11 7,AB11 8,AB11 9,AB12 3,AB12 4,AB12 5,AB13 0,AB14 0,AB15 4,AB15 5,AB15 6,AB15 7,AB15 8,AB15 9,AB16 5,AB16 6,AB16 7,AB21 0,AB21 7,AB21 9,AB22 8,AB23 8,AB24 1,AB24 2,AB24 3,AB24 4,AB24 5,AB25 1,AB25 2,AB25 3,AB30 1,AB31 4,AB31 5,AB31 6,AB32 6,AB32 7,AB33 8,AB34 4,AB34 5,AB35 5,AB36 8,AB37 9,AB38 7,AB38 9,AB39 2,AB39 3,AB41 6,AB41 7,AB41 8,AB41 9,AB42 0,AB42 1,AB42 2,AB42 3,AB42 4,AB42 5,AB43 6,AB43 7,AB43 8,AB43 9,AB44 1,AB45 1,AB45 2,AB45 3,AB51 0,AB51 3,AB51 4,AB51 5,AB51 6,AB51 7,AB51 8,AB52 6,AB53 4,AB53 5,AB53 6,AB53 8,AB54 4,AB54 6,AB54 7,AB54 8,AB55 4,AB55 5,AB55 6,AB56 1,AB56 4,AB56 5,DD1 1,DD1 2,DD1 3,DD1 4,DD1 5,DD10 0,DD10 8,DD10 9,DD11 1,DD11 2,DD11 3,DD11 4,DD11 5,DD2 1,DD2 2,DD2 3,DD2 4,DD2 5,DD3 0,DD3 6,DD3 7,DD3 8,DD3 9,DD4 0,DD4 6,DD4 7,DD4 8,DD4 9,DD5 1,DD5 2,DD5 3,DD5 4,DD6 8,DD6 9,DD7 6,DD7 7,DD8 1,DD8 2,DD8 3,DD8 4,DD8 5,DD9 6,DD9 7,DG1 1,DG1 2,DG1 3,DG1 4,DG10 9,DG11 1,DG11 2,DG11 3,DG12 5,DG12 6,DG13 0,DG14 0,DG16 5,DG2 0,DG2 7,DG2 8,DG2 9,DG3 4,DG3 5,DG4 6,DG5 4,DG6 4,DG7 1,DG7 2,DG7 3,DG8 0,DG8 6,DG8 7,DG8 8,DG8 9,DG9 0,DG9 7,DG9 8,DG9 9,EH1 1,EH1 2,EH1 3,EH10 4,EH10 5,EH10 6,EH10 7,EH11 1,EH11 2,EH11 3,EH11 4,EH12 0,EH12 5,EH12 6,EH12 7,EH12 8,EH12 9,EH13 0,EH13 9,EH14 1,EH14 2,EH14 3,EH14 4,EH14 5,EH14 6,EH14 7,EH15 1,EH15 2,EH15 3,EH16 4,EH16 5,EH16 6,EH17 7,EH17 8,EH18 1,EH19 2,EH19 3,EH2 1,EH2 2,EH2 3,EH2 4,EH20 9,EH21 6,EH21 7,EH21 8,EH22 1,EH22 2,EH22 3,EH22 4,EH22 5,EH23 4,EH24 9,EH25 9,EH26 0,EH26 8,EH26 9,EH27 8,EH28 8,EH29 9,EH3 5,EH3 6,EH3 7,EH3 8,EH3 9,EH30 9,EH31 2,EH32 0,EH32 9,EH33 1,EH33 2,EH34 5,EH35 5,EH36 5,EH37 5,EH38 5,EH39 4,EH39 5,EH4 1,EH4 2,EH4 3,EH4 4,EH4 5,EH4 6,EH4 7,EH4 8,EH40 3,EH41 3,EH41 4,EH42 1,EH43 6,EH44 6,EH45 8,EH45 9,EH46 7,EH47 0,EH47 7,EH47 8,EH47 9,EH48 1,EH48 2,EH48 3,EH48 4,EH49 6,EH49 7,EH5 1,EH5 2,EH5 3,EH51 0,EH51 9,EH52 5,EH52 6,EH53 0,EH54 5,EH54 6,EH54 7,EH54 8,EH54 9,EH55 8,EH6 4,EH6 5,EH6 6,EH6 7,EH6 8,EH7 4,EH7 5,EH7 6,EH8 7,EH8 8,EH8 9,EH9 1,EH9 2,EH9 3,FK1 1,FK1 2,FK1 3,FK1 4,FK1 5,FK10 1,FK10 2,FK10 3,FK10 4,FK11 7,FK12 5,FK13 6,FK14 7,FK15 0,FK15 9,FK16 6,FK17 8,FK18 8,FK19 8,FK2 0,FK2 7,FK2 8,FK2 9,FK20 8,FK21 8,FK3 0,FK3 8,FK3 9,FK4 1,FK4 2,FK5 3,FK5 4,FK6 5,FK6 6,FK7 0,FK7 7,FK7 8,FK7 9,FK8 1,FK8 2,FK8 3,FK9 4,FK9 5,G1 1,G1 2,G1 3,G1 4,G1 5,G11 5,G11 6,G11 7,G12 0,G12 8,G12 9,G13 1,G13 2,G13 3,G13 4,G14 0,G14 9,G15 6,G15 7,G15 8,G2 1,G2 3,G2 4,G2 5,G2 6,G2 7,G2 8,G20 0,G20 6,G20 7,G20 8,G20 9,G21 1,G21 2,G21 3,G21 4,G22 5,G22 6,G22 7,G23 5,G3 6,G3 7,G3 8,G31 1,G31 2,G31 3,G31 4,G31 5,G32 0,G32 6,G32 7,G32 8,G32 9,G33 1,G33 2,G33 3,G33 4,G33 5,G33 6,G34 0,G34 9,G4 0,G4 9,G40 1,G40 2,G40 3,G40 4,G41 1,G41 2,G41 3,G41 4,G41 5,G42 0,G42 7,G42 8,G42 9,G43 1,G43 2,G44 3,G44 4,G44 5,G45 0,G45 9,G46 6,G46 7,G46 8,G5 0,G5 8,G5 9,G51 1,G51 2,G51 3,G51 4,G52 1,G52 2,G52 3,G52 4,G53 5,G53 6,G53 7,G60 5,G61 1,G61 2,G61 3,G61 4,G62 6,G62 7,G62 8,G63 0,G63 9,G64 1,G64 2,G64 3,G64 4,G65 0,G65 9,G66 1,G66 2,G66 3,G66 4,G66 5,G66 7,G66 8,G67 1,G67 2,G67 3,G67 4,G68 0,G68 9,G69 0,G69 6,G69 7,G69 8,G69 9,G71 5,G71 6,G71 7,G71 8,G72 0,G72 6,G72 7,G72 8,G72 9,G73 1,G73 2,G73 3,G73 4,G73 5,G74 1,G74 2,G74 3,G74 4,G74 5,G75 0,G75 8,G75 9,G76 0,G76 7,G76 8,G76 9,G77 5,G77 6,G78 1,G78 2,G78 3,G78 4,G81 1,G81 2,G81 3,G81 4,G81 5,G81 6,G82 1,G82 2,G82 3,G82 4,G82 5,G83 0,G83 7,G83 8,G83 9,G84 0,G84 7,G84 8,G84 9,HS1 2,HS2 0,HS2 9,HS3 3,HS4 3,HS5 3,HS6 5,HS7 5,HS8 5,HS9 5,IV1 1,IV1 3,IV10 8,IV11 8,IV12 4,IV12 5,IV13 7,IV14 9,IV15 9,IV16 9,IV17 0,IV18 0,IV19 1,IV2 3,IV2 4,IV2 5,IV2 6,IV2 7,IV20 1,IV21 2,IV22 2,IV23 2,IV24 3,IV25 3,IV26 2,IV27 4,IV28 3,IV3 5,IV3 8,IV30 1,IV30 4,IV30 5,IV30 6,IV30 8,IV31 6,IV32 7,IV36 1,IV36 2,IV36 3,IV4 7,IV40 8,IV41 8,IV42 8,IV43 8,IV44 8,IV45 8,IV46 8,IV47 8,IV48 8,IV49 9,IV5 7,IV51 9,IV52 8,IV53 8,IV54 8,IV55 8,IV56 8,IV6 7,IV63 6,IV63 7,IV7 8,IV8 8,IV9 8,KA1 1,KA1 2,KA1 3,KA1 4,KA1 5,KA10 6,KA10 7,KA11 1,KA11 2,KA11 3,KA11 4,KA11 5,KA12 0,KA12 8,KA12 9,KA13 6,KA13 7,KA14 3,KA15 1,KA15 2,KA16 9,KA17 0,KA18 1,KA18 2,KA18 3,KA18 4,KA19 7,KA19 8,KA2 0,KA2 9,KA20 3,KA20 4,KA21 5,KA21 6,KA22 7,KA22 8,KA23 9,KA24 4,KA24 5,KA25 6,KA25 7,KA26 0,KA26 9,KA27 8,KA28 0,KA29 0,KA3 1,KA3 2,KA3 3,KA3 4,KA3 5,KA3 6,KA3 7,KA30 8,KA30 9,KA4 8,KA5 5,KA5 6,KA6 5,KA6 6,KA6 7,KA7 1,KA7 2,KA7 3,KA7 4,KA8 0,KA8 8,KA8 9,KA9 1,KA9 2,KW1 4,KW1 5,KW10 6,KW11 6,KW12 6,KW13 6,KW14 7,KW14 8,KW15 1,KW16 3,KW17 2,KW2 6,KW3 6,KW5 6,KW6 6,KW7 6,KW8 6,KW9 6,KY1 1,KY1 2,KY1 3,KY1 4,KY10 2,KY10 3,KY11 1,KY11 2,KY11 3,KY11 4,KY11 7,KY11 8,KY11 9,KY12 0,KY12 7,KY12 8,KY12 9,KY13 0,KY13 8,KY13 9,KY14 6,KY14 7,KY15 4,KY15 5,KY15 7,KY16 0,KY16 8,KY16 9,KY2 5,KY2 6,KY3 0,KY3 9,KY4 0,KY4 8,KY4 9,KY5 0,KY5 8,KY5 9,KY6 1,KY6 2,KY6 3,KY7 4,KY7 5,KY7 6,KY8 1,KY8 2,KY8 3,KY8 4,KY8 5,KY8 6,KY9 1,ML1 1,ML1 2,ML1 3,ML1 4,ML1 5,ML10 6,ML11 0,ML11 7,ML11 8,ML11 9,ML12 6,ML2 0,ML2 7,ML2 8,ML2 9,ML3 0,ML3 6,ML3 7,ML3 8,ML3 9,ML4 1,ML4 2,ML4 3,ML5 1,ML5 2,ML5 3,ML5 4,ML5 5,ML6 0,ML6 6,ML6 7,ML6 8,ML6 9,ML7 4,ML7 5,ML8 4,ML8 5,ML9 1,ML9 2,ML9 3,PA1 1,PA1 2,PA1 3,PA10 2,PA11 3,PA12 4,PA13 4,PA14 5,PA14 6,PA15 1,PA15 2,PA15 3,PA15 4,PA16 0,PA16 7,PA16 8,PA16 9,PA17 5,PA18 6,PA19 1,PA2 0,PA2 6,PA2 7,PA2 8,PA2 9,PA20 0,PA20 9,PA21 2,PA22 3,PA23 7,PA23 8,PA24 8,PA25 8,PA26 8,PA27 8,PA28 6,PA29 6,PA3 1,PA3 2,PA3 3,PA3 4,PA30 8,PA31 8,PA32 8,PA33 1,PA34 4,PA34 5,PA35 1,PA36 4,PA37 1,PA38 4,PA4 0,PA4 8,PA4 9,PA41 7,PA42 7,PA43 7,PA44 7,PA45 7,PA46 7,PA47 7,PA48 7,PA49 7,PA5 0,PA5 8,PA5 9,PA6 7,PA60 7,PA61 7,PA64 6,PA65 6,PA66 6,PA67 6,PA7 5,PA70 6,PA72 6,PA73 6,PA75 6,PA76 6,PA77 6,PA78 6,PA8 6,PA8 7,PA80 5,PA9 1,PH1 1,PH1 2,PH1 3,PH1 4,PH1 5,PH10 6,PH10 7,PH11 8,PH12 8,PH13 9,PH14 9,PH15 2,PH16 5,PH17 2,PH18 5,PH19 1,PH2 0,PH2 6,PH2 7,PH2 8,PH2 9,PH20 1,PH21 1,PH22 1,PH23 3,PH24 3,PH25 3,PH26 3,PH3 1,PH31 4,PH32 4,PH33 6,PH33 7,PH34 4,PH35 4,PH36 4,PH37 4,PH38 4,PH39 4,PH4 1,PH40 4,PH41 4,PH42 4,PH49 4,PH5 2,PH50 4,PH6 2,PH7 3,PH7 4,PH8 0,PH9 0,TD1 1,TD1 2,TD1 3,TD10 6,TD11 3,TD12 4,TD13 5,TD14 5,TD15 1,TD2 6,TD3 6,TD4 6,TD5 7,TD5 8,TD6 0,TD6 9,TD7 4,TD7 5,TD8 6,TD9 0,TD9 7,TD9 8,TD9 9,ZE1 0,ZE2 9,ZE3 9
AB10 1,0.0,192.52,361.85,231.53,95.27,184.62,379.85,378.11,494.14,565.19,415.61,913.93,1142.61,265.09,311.77,522.74,329.29,624.38,557.81,543.53,601.32,612.13,1313.18,1244.47,809.82,903.28,957.9,563.29,532.76,447.02,424.24,385.04,274.11,260.2,398.02,2053.18,1943.86,1750.9,2215.28,1225.23,1485.77,2615.64,2882.13,2723.49,4294.68,3938.73,5694.86,5060.09,4692.25,1246.59,989.5,1585.09,2109.19,1913.36,1676.58,2259.83,2818.89,2809.96,2702.33,2519.22,2555.28,3436.7,3475.54,3412.94,3477.68,4097.98,4291.13,4303.51,4006.75,1926.58,1774.34,1961.69,1968.95,1900.39,1856.68,2803.03,2552.49,3422.7,3366.93,2624.36,3056.49,4233.02,2951.9,3574.46,3230.08,4250.68,4022.03,4221.13,5074.08,4836.35,5078.4,4322.83,4243.28,4240.59,4434.91,4386.9,2234.73,2890.98,2855.97,4010.86,3950.02,3931.88,4027.82,3970.48,4564.85,4415.37,4313.6,4437.04,4673.34,4197.9,4325.44,4198.34,4202.8,4291.54,4135.08,4150.42,4182.04,4122.13,3957.46,4355.13,4537.3,4413.76,4517.52,4846.1,4704.07,4477.86,4518.57,3341.71,3724.46,3263.01,3639.44,3949.45,2764.8,2702.7,13034.71,13168.79,12982.9,13478.04,11690.17,12593.94,12676.65,12935.94,13081.33,13366.95,13446.99,13594.56,13471.72,13020.04,13327.88,13951.65,13393.21,12496.14,12150.73,11959.16,14309.22,15238.82,14472.11,16010.21,15097.04,15805.08,15212.59,15325.66,16614.99,16141.39,16008.03,15854.56,15862.91,16817.22,8712.11,8737.46,8653.47,8700.33,8623.43,8454.93,8311.46,8515.51,8489.08,8288.5,8099.77,8008.77,8340.2,8247.21,8124.13,7909.35,8176.07,8356.94,8345.98,8399.01,8258.26,8253.33,8178.69,8344.69,8463.14,8388.54,8952.14,9120.44,8849.62,9026.24,8750.93,8527.21,8687.99,8421.91,8672.48,8735.78,8854.36,8591.1,8639.08,8549.72,8511.49,8498.75,8783.49,8925.03,9109.31,8482.73,8842.86,8638.7,8786.54,8966.93,9097.96,8837.41,8640.0,8638.65,8823.52,8723.76,8187.46,7604.9,7625.54,8504.09,8555.3,8436.0,8574.6,8685.59,7597.17,9784.56,9168.81,9072.61,9437.97,9078.66,9255.88,9107.78,9322.24,9018.97,9606.67,9986.78,9829.74,8263.96,8367.27,8134.07,8210.84,8125.54,8237.26,7958.64,7755.6,9783.45,9353.41,9536.75,10079.56,10642.14,10465.56,9801.79,10285.91,9667.23,8466.27,8475.68,8484.11,8727.06,8410.24,8563.56,8580.13,8319.71,8081.34,7792.8,8363.56,8303.72,8409.03,8034.6,7991.16,7882.61,7718.06,8204.12,8091.81,8267.36,8341.93,8241.37,8420.35,8780.18,8535.08,8745.77,8632.63,8795.87,8791.36,8676.89,8860.97,9035.06,9037.68,8877.27,8820.0,8849.85,8824.83,8741.35,8347.87,8514.82,8700.07,8222.66,8388.22,7842.79,7828.52,7667.16,7735.82,7469.51,7659.17,7452.73,6999.34,7045.56,6980.84,7398.16,7994.08,9082.53,8708.07,8196.26,8142.0,7814.54,8214.7,10023.41,8533.48,8186.71,8165.7,8202.49,8123.39,8150.46,8335.44,8071.57,7962.94,7897.97,7683.65,7550.57,7536.47,7715.53,7528.97,7555.99,8357.07,7418.03,7376.91,9075.87,9166.57,9161.83,9261.42,9115.2,9521.62,9498.04,9548.29,9591.91,9521.68,9528.66,9697.68,9837.59,9841.98,9911.31,9722.77,9701.47,9906.35,9733.18,9834.99,9154.3,9166.76,9213.93,9140.94,9184.28,9238.86,9211.81,9586.17,9334.79,9261.77,9446.21,9418.46,9175.8,9010.46,9026.88,9150.27,9222.35,9351.13,9452.75,9505.93,9175.76,9280.05,9254.0,9095.0,9131.66,8993.58,9137.99,9083.61,9058.91,9090.5,9198.02,9166.01,9073.44,8788.14,8980.05,9106.6,8963.89,8944.05,8751.13,8858.34,8932.06,9024.31,9231.38,9241.26,9188.46,9163.64,9271.89,9511.06,9424.52,9528.51,9616.75,9577.53,9420.51,9350.66,9342.34,9432.29,9703.38,9681.7,9721.47,9463.47,9500.93,9545.12,9577.92,9846.96,9886.21,9881.12,9444.86,9380.34,9371.2,9496.66,9564.0,9705.8,9750.99,9632.3,9854.57,9766.19,9772.64,9862.4,9901.66,9920.37,10162.04,9848.47,9512.64,9762.39,9627.53,9394.0,9620.3,9517.05,8682.91,9631.17,9094.63,9074.37,9040.83,9083.81,8432.73,8556.5,8970.21,8798.46,8751.19,8840.52,8712.61,9010.24,8976.17,8309.66,8259.53,8260.88,8415.94,8269.9,8274.62,8635.54,8792.7,8774.8,8625.46,8689.46,9145.67,9151.2,9131.45,9203.89,9204.79,9402.8,9205.34,9233.1,9402.01,9295.63,9321.46,9253.31,9472.71,9427.89,9636.91,9677.46,9478.93,9523.28,9968.35,9832.42,9826.53,9885.85,10087.59,9989.11,9958.54,9740.73,10113.87,10203.57,10279.66,10307.74,10458.83,10610.88,10125.03,9988.64,10008.07,10135.73,9966.13,9877.91,9972.93,9977.23,9946.74,9773.24,10140.11,9633.75,11296.07,9461.61,9692.03,10874.58,10330.87,10321.66,10127.3,28580.38,29631.06,28572.07,26024.94,26567.28,26908.12,27083.22,28511.23,30338.54,33223.88,8342.28,8445.34,9351.51,9820.5,7221.07,7233.31,7571.87,9608.61,9190.01,9284.73,9631.79,9831.54,10394.35,8421.15,8559.46,8296.76,8581.31,8016.36,10926.89,13378.82,14879.45,11452.38,10701.31,11145.13,12447.0,13341.4,11917.9,8522.22,8640.18,5404.8,5515.85,6032.18,5361.75,5184.84,5500.71,4804.98,6439.39,6598.11,6371.79,9450.36,13539.78,14012.78,14272.7,15265.23,15542.33,15606.5,15727.92,16223.51,15559.8,14822.71,9133.13,16986.64,13445.61,13034.49,13079.41,17490.2,16782.08,9104.72,9631.89,11066.89,8961.63,8816.54,9161.72,11054.4,11079.17,11002.33,11036.54,10900.94,11740.32,11842.33,11683.97,11491.48,11426.64,11485.91,11448.77,11548.5,11568.08,11820.71,11395.8,11460.3,10912.17,10654.2,10583.83,11285.53,10960.91,11854.27,11816.69,11732.96,12199.58,12435.55,12486.47,11320.51,11321.76,11751.09,11698.02,11610.69,11527.63,11645.21,11638.76,11712.58,11097.78,11222.17,11042.43,10886.45,14350.66,13084.5,23603.79,13481.8,11697.58,11095.49,11051.02,10949.35,10986.54,10949.32,10890.7,10902.47,11692.63,11845.12,11122.36,11544.15,11601.18,11919.27,12047.21,13086.55,11913.11,11932.99,11908.95,12200.13,11749.99,11864.82,11982.03,11663.99,11728.89,15903.62,15688.43,11649.92,15057.89,15602.24,16091.39,17275.93,16098.19,23967.13,24706.88,25466.16,14979.87,14577.54,14382.88,14051.56,13676.87,13004.98,12247.11,6704.52,6402.88,6451.63,6437.3,6258.66,6409.92,7182.19,7137.45,7456.52,7279.98,7059.16,7207.17,7197.93,7079.45,7158.14,7567.66,7055.25,6562.34,6326.14,6480.63,5531.43,5738.66,5132.04,5417.12,5502.84,5017.37,5889.24,5598.1,6738.42,6570.02,7323.03,7450.41,6667.74,6927.16,6933.09,6851.78,6731.48,6794.68,6188.96,6161.37,6099.32,6197.58,6184.87,6042.84,6585.2,6515.17,6428.43,6197.15,6162.51,6230.52,6211.92,9435.87,9433.9,9281.05,9164.37,9164.34,10027.37,10040.0,9742.43,9378.62,10224.89,10217.26,9579.36,9524.39,9373.8,9189.32,9360.56,9234.71,9369.35,9558.04,9418.07,9302.26,9322.54,9170.65,8922.33,8680.59,8947.78,9078.32,9100.55,8739.9,8742.96,8807.45,9092.86,9077.49,8847.54,8820.93,9661.28,9689.78,9451.39,9483.12,9515.33,9954.37,10044.37,9985.16,10292.89,10488.52,10625.32,10751.99,10781.22,10812.17,11037.0,10892.24,11112.48,11120.19,11381.71,11338.15,11159.32,11217.89,12082.14,11619.21,11565.25,10395.93,10083.87,10122.92,10303.54,10166.24,15690.35,15925.31,14811.76,14837.4,13775.72,13575.17,12026.42,12173.61,11759.51,12723.38,17542.85,15225.0,10110.96,10037.02,10084.51,9846.22,14072.56,14184.37,12128.32,11007.31,12823.82,13174.31,11677.79,10316.21,12476.06,13313.67,9901.55,9817.49,10075.34,18042.74,28469.77,27681.7,27816.3,26991.78,27044.78,28740.75,28126.46,28146.74,10306.48,10134.91,10306.64,10381.21,28587.19,23871.12,16822.03,16840.97,19781.04,19399.61,10187.29,18481.08,17133.4,18255.03,18017.57,19873.05,84241.02,67565.96,10351.01,10380.08,26062.51,10448.29,5831.56,5921.97,5841.97,5361.29,5664.74,4846.98,5009.11,4840.74,4170.92,4563.12,4801.03,7164.53,6863.91,8363.23,7169.73,9046.05,6031.09,5590.35,5328.19,5630.18,6737.14,8171.08,7607.73,7075.48,6626.56,6557.74,6026.61,6072.97,6413.45,10253.12,10290.9,11382.27,12860.62,10687.07,11958.8,15599.08,12477.03,13302.9,13573.29,6600.7,14062.29,14328.03,17344.27,11985.12,6948.06,12546.08,7354.08,6593.07,6908.33,5694.57,6192.19,10804.56,10600.86,10979.81,11091.5,11268.46,11694.17,10596.38,11313.62,11802.09,10085.35,10543.88,10709.15,11237.52,11928.52,10931.69,11095.61,11372.9,11366.35,11907.0,14331.78,12249.58,12019.15,12097.63,160969.58,161983.23,162961.31
